dataset,article,strategy,classification,char_len
basil,basil_49_fox,cot_fewshot_mft,ok,1197
basil,basil_49_fox,cot_fewshot,format_miss,18886
basil,basil_49_fox,cot,ok,1219
basil,basil_49_fox,oracle,ok,1022
basil,basil_49_fox,simple_fewshot_mft,ok,1183
basil,basil_49_fox,simple_fewshot,ok,1234
basil,basil_49_fox,simple,ok,958
basil,basil_49_fox,vanilla,ok,963
basil,basil_49_hpo,cot_fewshot_mft,ok,1279
basil,basil_49_hpo,cot_fewshot,ok,1147
basil,basil_49_hpo,cot,ok,1001
basil,basil_49_hpo,oracle,ok,1301
basil,basil_49_hpo,simple_fewshot_mft,ok,1174
basil,basil_49_hpo,simple_fewshot,no_summary,998
basil,basil_49_hpo,simple,ok,961
basil,basil_49_hpo,vanilla,ok,1024
basil,basil_49_nyt,cot_fewshot_mft,ok,1132
basil,basil_49_nyt,cot_fewshot,ok,1189
basil,basil_49_nyt,cot,ok,1178
basil,basil_49_nyt,oracle,ok,1111
basil,basil_49_nyt,simple_fewshot_mft,ok,1017
basil,basil_49_nyt,simple_fewshot,format_miss,1314
basil,basil_49_nyt,simple,ok,1118
basil,basil_49_nyt,vanilla,ok,983
basil,basil_4_fox,cot_fewshot_mft,ok,1168
basil,basil_4_fox,cot_fewshot,format_miss,989
basil,basil_4_fox,cot,ok,900
basil,basil_4_fox,oracle,refusal,181
basil,basil_4_fox,simple_fewshot_mft,ok,1038
basil,basil_4_fox,simple_fewshot,ok,940
basil,basil_4_fox,simple,ok,1062
basil,basil_4_fox,vanilla,ok,811
basil,basil_4_hpo,cot_fewshot_mft,ok,1030
basil,basil_4_hpo,cot_fewshot,ok,1061
basil,basil_4_hpo,cot,ok,1008
basil,basil_4_hpo,oracle,ok,992
basil,basil_4_hpo,simple_fewshot_mft,ok,1025
basil,basil_4_hpo,simple_fewshot,ok,832
basil,basil_4_hpo,simple,ok,948
basil,basil_4_hpo,vanilla,format_miss,990
basil,basil_4_nyt,cot_fewshot_mft,ok,1276
basil,basil_4_nyt,cot_fewshot,ok,1225
basil,basil_4_nyt,cot,format_miss,1105
basil,basil_4_nyt,oracle,ok,982
basil,basil_4_nyt,simple_fewshot_mft,ok,1059
basil,basil_4_nyt,simple_fewshot,ok,1004
basil,basil_4_nyt,simple,ok,936
basil,basil_4_nyt,vanilla,ok,1142
basil,basil_50_fox,cot_fewshot_mft,ok,1180
basil,basil_50_fox,cot_fewshot,ok,1150
basil,basil_50_fox,cot,ok,1175
basil,basil_50_fox,oracle,ok,1045
basil,basil_50_fox,simple_fewshot_mft,ok,1190
basil,basil_50_fox,simple_fewshot,ok,1129
basil,basil_50_fox,simple,ok,1124
basil,basil_50_fox,vanilla,ok,978
basil,basil_50_hpo,cot_fewshot_mft,ok,1068
basil,basil_50_hpo,cot_fewshot,format_miss,2904
basil,basil_50_hpo,cot,ok,1074
basil,basil_50_hpo,oracle,refusal,217
basil,basil_50_hpo,simple_fewshot_mft,ok,1105
basil,basil_50_hpo,simple_fewshot,ok,1018
basil,basil_50_hpo,simple,ok,1043
basil,basil_50_hpo,vanilla,ok,802
basil,basil_50_nyt,cot_fewshot_mft,ok,1250
basil,basil_50_nyt,cot_fewshot,ok,1172
basil,basil_50_nyt,cot,ok,1016
basil,basil_50_nyt,oracle,ok,1168
basil,basil_50_nyt,simple_fewshot_mft,ok,1499
basil,basil_50_nyt,simple_fewshot,ok,1130
basil,basil_50_nyt,simple,ok,1059
basil,basil_50_nyt,vanilla,ok,1120
basil,basil_52_fox,cot_fewshot_mft,format_miss,1240
basil,basil_52_fox,cot_fewshot,format_miss,1152
basil,basil_52_fox,cot,ok,1073
basil,basil_52_fox,oracle,ok,1034
basil,basil_52_fox,simple_fewshot_mft,ok,1057
basil,basil_52_fox,simple_fewshot,ok,1075
basil,basil_52_fox,simple,ok,1062
basil,basil_52_fox,vanilla,ok,847
basil,basil_52_hpo,cot_fewshot_mft,ok,1162
basil,basil_52_hpo,cot_fewshot,ok,1040
basil,basil_52_hpo,cot,ok,1059
basil,basil_52_hpo,oracle,ok,1083
basil,basil_52_hpo,simple_fewshot_mft,ok,1144
basil,basil_52_hpo,simple_fewshot,ok,1015
basil,basil_52_hpo,simple,ok,1185
basil,basil_52_hpo,vanilla,ok,1065
basil,basil_52_nyt,cot_fewshot_mft,ok,1181
basil,basil_52_nyt,cot_fewshot,format_miss,1116
basil,basil_52_nyt,cot,ok,1121
basil,basil_52_nyt,oracle,ok,1039
basil,basil_52_nyt,simple_fewshot_mft,ok,1036
basil,basil_52_nyt,simple_fewshot,ok,849
basil,basil_52_nyt,simple,ok,984
basil,basil_52_nyt,vanilla,ok,1098
basil,basil_54_fox,cot_fewshot_mft,ok,1136
basil,basil_54_fox,cot_fewshot,format_miss,1063
basil,basil_54_fox,cot,ok,1058
basil,basil_54_fox,oracle,ok,1043
basil,basil_54_fox,simple_fewshot_mft,ok,1261
basil,basil_54_fox,simple_fewshot,ok,885
basil,basil_54_fox,simple,ok,929
basil,basil_54_fox,vanilla,ok,957
basil,basil_54_hpo,cot_fewshot_mft,ok,1157
basil,basil_54_hpo,cot_fewshot,ok,1214
basil,basil_54_hpo,cot,ok,1107
basil,basil_54_hpo,oracle,refusal,142
basil,basil_54_hpo,simple_fewshot_mft,ok,1059
basil,basil_54_hpo,simple_fewshot,ok,960
basil,basil_54_hpo,simple,ok,907
basil,basil_54_hpo,vanilla,ok,1033
basil,basil_54_nyt,cot_fewshot_mft,format_miss,1250
basil,basil_54_nyt,cot_fewshot,ok,1331
basil,basil_54_nyt,cot,ok,1022
basil,basil_54_nyt,oracle,ok,1126
basil,basil_54_nyt,simple_fewshot_mft,ok,1066
basil,basil_54_nyt,simple_fewshot,ok,1072
basil,basil_54_nyt,simple,ok,955
basil,basil_54_nyt,vanilla,ok,834
basil,basil_56_fox,cot_fewshot_mft,format_miss,1073
basil,basil_56_fox,cot_fewshot,ok,1097
basil,basil_56_fox,cot,ok,1011
basil,basil_56_fox,oracle,refusal,211
basil,basil_56_fox,simple_fewshot_mft,ok,959
basil,basil_56_fox,simple_fewshot,ok,1019
basil,basil_56_fox,simple,ok,1101
basil,basil_56_fox,vanilla,ok,995
basil,basil_56_hpo,cot_fewshot_mft,ok,1155
basil,basil_56_hpo,cot_fewshot,ok,1102
basil,basil_56_hpo,cot,refusal,220
basil,basil_56_hpo,oracle,refusal,210
basil,basil_56_hpo,simple_fewshot_mft,ok,980
basil,basil_56_hpo,simple_fewshot,ok,919
basil,basil_56_hpo,simple,ok,1121
basil,basil_56_hpo,vanilla,ok,944
basil,basil_56_nyt,cot_fewshot_mft,ok,1203
basil,basil_56_nyt,cot_fewshot,ok,1103
basil,basil_56_nyt,cot,ok,1105
basil,basil_56_nyt,oracle,refusal,191
basil,basil_56_nyt,simple_fewshot_mft,ok,1347
basil,basil_56_nyt,simple_fewshot,ok,1156
basil,basil_56_nyt,simple,ok,1100
basil,basil_56_nyt,vanilla,ok,1037
basil,basil_58_fox,cot_fewshot_mft,ok,927
basil,basil_58_fox,cot_fewshot,ok,1018
basil,basil_58_fox,cot,ok,948
basil,basil_58_fox,oracle,refusal,120
basil,basil_58_fox,simple_fewshot_mft,ok,858
basil,basil_58_fox,simple_fewshot,ok,781
basil,basil_58_fox,simple,ok,881
basil,basil_58_fox,vanilla,ok,791
basil,basil_58_hpo,cot_fewshot_mft,ok,1145
basil,basil_58_hpo,cot_fewshot,ok,1192
basil,basil_58_hpo,cot,ok,1119
basil,basil_58_hpo,oracle,ok,886
basil,basil_58_hpo,simple_fewshot_mft,ok,1457
basil,basil_58_hpo,simple_fewshot,ok,932
basil,basil_58_hpo,simple,ok,1162
basil,basil_58_hpo,vanilla,ok,1081
basil,basil_58_nyt,cot_fewshot_mft,ok,1075
basil,basil_58_nyt,cot_fewshot,ok,1088
basil,basil_58_nyt,cot,ok,1080
basil,basil_58_nyt,oracle,ok,956
basil,basil_58_nyt,simple_fewshot_mft,ok,1575
basil,basil_58_nyt,simple_fewshot,ok,1308
basil,basil_58_nyt,simple,ok,1137
basil,basil_58_nyt,vanilla,ok,1064
basil,basil_5_fox,cot_fewshot_mft,format_miss,1099
basil,basil_5_fox,cot_fewshot,ok,1074
basil,basil_5_fox,cot,ok,1037
basil,basil_5_fox,oracle,ok,1250
basil,basil_5_fox,simple_fewshot_mft,ok,944
basil,basil_5_fox,simple_fewshot,ok,993
basil,basil_5_fox,simple,ok,1045
basil,basil_5_fox,vanilla,ok,1023
basil,basil_5_hpo,cot_fewshot_mft,ok,1249
basil,basil_5_hpo,cot_fewshot,ok,1211
basil,basil_5_hpo,cot,refusal,101
basil,basil_5_hpo,oracle,ok,1087
basil,basil_5_hpo,simple_fewshot_mft,ok,1064
basil,basil_5_hpo,simple_fewshot,ok,873
basil,basil_5_hpo,simple,ok,1106
basil,basil_5_hpo,vanilla,ok,883
basil,basil_5_nyt,cot_fewshot_mft,ok,1242
basil,basil_5_nyt,cot_fewshot,ok,1051
basil,basil_5_nyt,cot,refusal,148
basil,basil_5_nyt,oracle,refusal,205
basil,basil_5_nyt,simple_fewshot_mft,ok,1309
basil,basil_5_nyt,simple_fewshot,ok,970
basil,basil_5_nyt,simple,ok,974
basil,basil_5_nyt,vanilla,ok,1044
basil,basil_60_fox,cot_fewshot_mft,format_miss,948
basil,basil_60_fox,cot_fewshot,ok,983
basil,basil_60_fox,cot,refusal,127
basil,basil_60_fox,oracle,refusal,119
basil,basil_60_fox,simple_fewshot_mft,format_miss,966
basil,basil_60_fox,simple_fewshot,ok,882
basil,basil_60_fox,simple,ok,927
basil,basil_60_fox,vanilla,ok,1091
basil,basil_60_hpo,cot_fewshot_mft,ok,1089
basil,basil_60_hpo,cot_fewshot,ok,884
basil,basil_60_hpo,cot,refusal,96
basil,basil_60_hpo,oracle,refusal,196
basil,basil_60_hpo,simple_fewshot_mft,ok,995
basil,basil_60_hpo,simple_fewshot,ok,893
basil,basil_60_hpo,simple,refusal,143
basil,basil_60_hpo,vanilla,format_miss,1052
basil,basil_60_nyt,cot_fewshot_mft,format_miss,923
basil,basil_60_nyt,cot_fewshot,ok,1063
basil,basil_60_nyt,cot,refusal,111
basil,basil_60_nyt,oracle,refusal,160
basil,basil_60_nyt,simple_fewshot_mft,ok,1339
basil,basil_60_nyt,simple_fewshot,ok,914
basil,basil_60_nyt,simple,ok,1013
basil,basil_60_nyt,vanilla,ok,978
basil,basil_61_fox,cot_fewshot_mft,ok,1026
basil,basil_61_fox,cot_fewshot,format_miss,1009
basil,basil_61_fox,cot,refusal,106
basil,basil_61_fox,oracle,refusal,112
basil,basil_61_fox,simple_fewshot_mft,ok,940
basil,basil_61_fox,simple_fewshot,ok,866
basil,basil_61_fox,simple,ok,1089
basil,basil_61_fox,vanilla,ok,1053
basil,basil_61_hpo,cot_fewshot_mft,ok,1101
basil,basil_61_hpo,cot_fewshot,ok,997
basil,basil_61_hpo,cot,refusal,115
basil,basil_61_hpo,oracle,refusal,134
basil,basil_61_hpo,simple_fewshot_mft,ok,1010
basil,basil_61_hpo,simple_fewshot,ok,856
basil,basil_61_hpo,simple,ok,913
basil,basil_61_hpo,vanilla,ok,907
basil,basil_61_nyt,cot_fewshot_mft,format_miss,1138
basil,basil_61_nyt,cot_fewshot,format_miss,1064
basil,basil_61_nyt,cot,refusal,192
basil,basil_61_nyt,oracle,refusal,232
basil,basil_61_nyt,simple_fewshot_mft,ok,1278
basil,basil_61_nyt,simple_fewshot,ok,913
basil,basil_61_nyt,simple,ok,1045
basil,basil_61_nyt,vanilla,ok,956
basil,basil_64_fox,cot_fewshot_mft,ok,1199
basil,basil_64_fox,cot_fewshot,format_miss,1201
basil,basil_64_fox,cot,ok,1197
basil,basil_64_fox,oracle,ok,1025
basil,basil_64_fox,simple_fewshot_mft,ok,1239
basil,basil_64_fox,simple_fewshot,ok,950
basil,basil_64_fox,simple,ok,1103
basil,basil_64_fox,vanilla,ok,1148
basil,basil_64_hpo,cot_fewshot_mft,ok,1025
basil,basil_64_hpo,cot_fewshot,ok,1148
basil,basil_64_hpo,cot,ok,1032
basil,basil_64_hpo,oracle,ok,925
basil,basil_64_hpo,simple_fewshot_mft,ok,931
basil,basil_64_hpo,simple_fewshot,no_summary,970
basil,basil_64_hpo,simple,ok,1036
basil,basil_64_hpo,vanilla,ok,1156
basil,basil_64_nyt,cot_fewshot_mft,format_miss,962
basil,basil_64_nyt,cot_fewshot,ok,1008
basil,basil_64_nyt,cot,refusal,160
basil,basil_64_nyt,oracle,ok,1051
basil,basil_64_nyt,simple_fewshot_mft,ok,986
basil,basil_64_nyt,simple_fewshot,ok,944
basil,basil_64_nyt,simple,ok,1067
basil,basil_64_nyt,vanilla,ok,979
basil,basil_65_fox,cot_fewshot_mft,ok,1154
basil,basil_65_fox,cot_fewshot,format_miss,1073
basil,basil_65_fox,cot,refusal,129
basil,basil_65_fox,oracle,refusal,220
basil,basil_65_fox,simple_fewshot_mft,ok,1121
basil,basil_65_fox,simple_fewshot,ok,883
basil,basil_65_fox,simple,ok,958
basil,basil_65_fox,vanilla,ok,1010
basil,basil_65_hpo,cot_fewshot_mft,ok,1152
basil,basil_65_hpo,cot_fewshot,ok,1247
basil,basil_65_hpo,cot,refusal,130
basil,basil_65_hpo,oracle,refusal,119
basil,basil_65_hpo,simple_fewshot_mft,ok,1051
basil,basil_65_hpo,simple_fewshot,ok,1005
basil,basil_65_hpo,simple,ok,1098
basil,basil_65_hpo,vanilla,format_miss,982
basil,basil_65_nyt,cot_fewshot_mft,ok,1177
basil,basil_65_nyt,cot_fewshot,ok,1126
basil,basil_65_nyt,cot,refusal,151
basil,basil_65_nyt,oracle,ok,885
basil,basil_65_nyt,simple_fewshot_mft,ok,997
basil,basil_65_nyt,simple_fewshot,ok,893
basil,basil_65_nyt,simple,ok,1193
basil,basil_65_nyt,vanilla,ok,812
basil,basil_67_fox,cot_fewshot_mft,ok,1003
basil,basil_67_fox,cot_fewshot,ok,959
basil,basil_67_fox,cot,ok,905
basil,basil_67_fox,oracle,refusal,92
basil,basil_67_fox,simple_fewshot_mft,ok,1113
basil,basil_67_fox,simple_fewshot,format_miss,944
basil,basil_67_fox,simple,ok,985
basil,basil_67_fox,vanilla,ok,886
basil,basil_67_hpo,cot_fewshot_mft,ok,1006
basil,basil_67_hpo,cot_fewshot,ok,1161
basil,basil_67_hpo,cot,ok,1154
basil,basil_67_hpo,oracle,ok,1138
basil,basil_67_hpo,simple_fewshot_mft,ok,1053
basil,basil_67_hpo,simple_fewshot,ok,897
basil,basil_67_hpo,simple,ok,977
basil,basil_67_hpo,vanilla,ok,1081
basil,basil_67_nyt,cot_fewshot_mft,ok,1031
basil,basil_67_nyt,cot_fewshot,ok,1104
basil,basil_67_nyt,cot,ok,944
basil,basil_67_nyt,oracle,ok,1140
basil,basil_67_nyt,simple_fewshot_mft,ok,907
basil,basil_67_nyt,simple_fewshot,ok,1150
basil,basil_67_nyt,simple,ok,999
basil,basil_67_nyt,vanilla,ok,979
basil,basil_70_fox,cot_fewshot_mft,ok,1084
basil,basil_70_fox,cot_fewshot,ok,1028
basil,basil_70_fox,cot,ok,946
basil,basil_70_fox,oracle,ok,1189
basil,basil_70_fox,simple_fewshot_mft,ok,1304
basil,basil_70_fox,simple_fewshot,ok,949
basil,basil_70_fox,simple,ok,1082
basil,basil_70_fox,vanilla,ok,1054
basil,basil_70_hpo,cot_fewshot_mft,ok,1016
basil,basil_70_hpo,cot_fewshot,ok,1058
basil,basil_70_hpo,cot,refusal,111
basil,basil_70_hpo,oracle,refusal,155
basil,basil_70_hpo,simple_fewshot_mft,ok,1037
basil,basil_70_hpo,simple_fewshot,ok,786
basil,basil_70_hpo,simple,format_miss,1025
basil,basil_70_hpo,vanilla,ok,926
basil,basil_70_nyt,cot_fewshot_mft,ok,1177
basil,basil_70_nyt,cot_fewshot,ok,1014
basil,basil_70_nyt,cot,ok,1056
basil,basil_70_nyt,oracle,ok,1084
basil,basil_70_nyt,simple_fewshot_mft,ok,922
basil,basil_70_nyt,simple_fewshot,ok,981
basil,basil_70_nyt,simple,ok,920
basil,basil_70_nyt,vanilla,ok,1152
basil,basil_72_fox,cot_fewshot_mft,ok,1039
basil,basil_72_fox,cot_fewshot,format_miss,1000
basil,basil_72_fox,cot,refusal,177
basil,basil_72_fox,oracle,refusal,175
basil,basil_72_fox,simple_fewshot_mft,ok,893
basil,basil_72_fox,simple_fewshot,no_summary,1067
basil,basil_72_fox,simple,ok,958
basil,basil_72_fox,vanilla,ok,1021
basil,basil_72_hpo,cot_fewshot_mft,format_miss,1152
basil,basil_72_hpo,cot_fewshot,ok,1113
basil,basil_72_hpo,cot,refusal,188
basil,basil_72_hpo,oracle,ok,1286
basil,basil_72_hpo,simple_fewshot_mft,ok,1114
basil,basil_72_hpo,simple_fewshot,ok,805
basil,basil_72_hpo,simple,ok,1066
basil,basil_72_hpo,vanilla,ok,1017
basil,basil_72_nyt,cot_fewshot_mft,ok,1245
basil,basil_72_nyt,cot_fewshot,ok,1064
basil,basil_72_nyt,cot,ok,1139
basil,basil_72_nyt,oracle,ok,1140
basil,basil_72_nyt,simple_fewshot_mft,ok,1176
basil,basil_72_nyt,simple_fewshot,ok,914
basil,basil_72_nyt,simple,ok,1115
basil,basil_72_nyt,vanilla,ok,1108
basil,basil_74_fox,cot_fewshot_mft,format_miss,949
basil,basil_74_fox,cot_fewshot,format_miss,1087
basil,basil_74_fox,cot,refusal,163
basil,basil_74_fox,oracle,refusal,220
basil,basil_74_fox,simple_fewshot_mft,ok,1010
basil,basil_74_fox,simple_fewshot,no_summary,907
basil,basil_74_fox,simple,ok,782
basil,basil_74_fox,vanilla,ok,903
basil,basil_74_hpo,cot_fewshot_mft,ok,1197
basil,basil_74_hpo,cot_fewshot,ok,1023
basil,basil_74_hpo,cot,refusal,156
basil,basil_74_hpo,oracle,refusal,102
basil,basil_74_hpo,simple_fewshot_mft,ok,869
basil,basil_74_hpo,simple_fewshot,ok,895
basil,basil_74_hpo,simple,ok,1012
basil,basil_74_hpo,vanilla,format_miss,1040
basil,basil_74_nyt,cot_fewshot_mft,ok,1131
basil,basil_74_nyt,cot_fewshot,ok,1225
basil,basil_74_nyt,cot,refusal,238
basil,basil_74_nyt,oracle,refusal,128
basil,basil_74_nyt,simple_fewshot_mft,ok,1116
basil,basil_74_nyt,simple_fewshot,ok,842
basil,basil_74_nyt,simple,ok,977
basil,basil_74_nyt,vanilla,ok,981
basil,basil_76_fox,cot_fewshot_mft,ok,1162
basil,basil_76_fox,cot_fewshot,format_miss,1109
basil,basil_76_fox,cot,refusal,152
basil,basil_76_fox,oracle,refusal,153
basil,basil_76_fox,simple_fewshot_mft,ok,993
basil,basil_76_fox,simple_fewshot,ok,956
basil,basil_76_fox,simple,ok,1094
basil,basil_76_fox,vanilla,ok,1019
basil,basil_76_hpo,cot_fewshot_mft,format_miss,1128
basil,basil_76_hpo,cot_fewshot,no_summary,382
basil,basil_76_hpo,cot,refusal,129
basil,basil_76_hpo,oracle,refusal,187
basil,basil_76_hpo,simple_fewshot_mft,ok,1022
basil,basil_76_hpo,simple_fewshot,ok,1000
basil,basil_76_hpo,simple,refusal,140
basil,basil_76_hpo,vanilla,ok,1055
basil,basil_76_nyt,cot_fewshot_mft,ok,1151
basil,basil_76_nyt,cot_fewshot,ok,1122
basil,basil_76_nyt,cot,refusal,164
basil,basil_76_nyt,oracle,refusal,155
basil,basil_76_nyt,simple_fewshot_mft,ok,1059
basil,basil_76_nyt,simple_fewshot,ok,1002
basil,basil_76_nyt,simple,refusal,104
basil,basil_76_nyt,vanilla,format_miss,1023
basil,basil_79_fox,cot_fewshot_mft,ok,982
basil,basil_79_fox,cot_fewshot,ok,1043
basil,basil_79_fox,cot,ok,1057
basil,basil_79_fox,oracle,ok,970
basil,basil_79_fox,simple_fewshot_mft,ok,1057
basil,basil_79_fox,simple_fewshot,no_summary,936
basil,basil_79_fox,simple,ok,1215
basil,basil_79_fox,vanilla,ok,1077
basil,basil_79_hpo,cot_fewshot_mft,ok,1130
basil,basil_79_hpo,cot_fewshot,ok,1131
basil,basil_79_hpo,cot,refusal,157
basil,basil_79_hpo,oracle,refusal,185
basil,basil_79_hpo,simple_fewshot_mft,ok,1466
basil,basil_79_hpo,simple_fewshot,ok,1041
basil,basil_79_hpo,simple,ok,1033
basil,basil_79_hpo,vanilla,ok,949
basil,basil_79_nyt,cot_fewshot_mft,format_miss,1045
basil,basil_79_nyt,cot_fewshot,format_miss,1066
basil,basil_79_nyt,cot,refusal,111
basil,basil_79_nyt,oracle,refusal,171
basil,basil_79_nyt,simple_fewshot_mft,ok,956
basil,basil_79_nyt,simple_fewshot,ok,1182
basil,basil_79_nyt,simple,refusal,235
basil,basil_79_nyt,vanilla,ok,707
basil,basil_80_fox,cot_fewshot_mft,ok,1179
basil,basil_80_fox,cot_fewshot,format_miss,947
basil,basil_80_fox,cot,refusal,111
basil,basil_80_fox,oracle,refusal,201
basil,basil_80_fox,simple_fewshot_mft,ok,1021
basil,basil_80_fox,simple_fewshot,ok,1019
basil,basil_80_fox,simple,ok,973
basil,basil_80_fox,vanilla,ok,1009
basil,basil_80_hpo,cot_fewshot_mft,ok,1131
basil,basil_80_hpo,cot_fewshot,ok,1122
basil,basil_80_hpo,cot,refusal,150
basil,basil_80_hpo,oracle,refusal,240
basil,basil_80_hpo,simple_fewshot_mft,ok,1124
basil,basil_80_hpo,simple_fewshot,ok,819
basil,basil_80_hpo,simple,ok,781
basil,basil_80_hpo,vanilla,ok,1030
basil,basil_80_nyt,cot_fewshot_mft,ok,1080
basil,basil_80_nyt,cot_fewshot,ok,1152
basil,basil_80_nyt,cot,refusal,111
basil,basil_80_nyt,oracle,refusal,131
basil,basil_80_nyt,simple_fewshot_mft,ok,1041
basil,basil_80_nyt,simple_fewshot,ok,961
basil,basil_80_nyt,simple,ok,985
basil,basil_80_nyt,vanilla,ok,824
basil,basil_84_fox,cot_fewshot_mft,ok,1205
basil,basil_84_fox,cot_fewshot,format_miss,1115
basil,basil_84_fox,cot,ok,982
basil,basil_84_fox,oracle,ok,1308
basil,basil_84_fox,simple_fewshot_mft,ok,1009
basil,basil_84_fox,simple_fewshot,ok,1029
basil,basil_84_fox,simple,format_miss,1099
basil,basil_84_fox,vanilla,format_miss,1067
basil,basil_84_hpo,cot_fewshot_mft,ok,1182
basil,basil_84_hpo,cot_fewshot,ok,1385
basil,basil_84_hpo,cot,ok,1087
basil,basil_84_hpo,oracle,ok,1135
basil,basil_84_hpo,simple_fewshot_mft,format_miss,1318
basil,basil_84_hpo,simple_fewshot,format_miss,1011
basil,basil_84_hpo,simple,format_miss,1092
basil,basil_84_hpo,vanilla,ok,1073
basil,basil_84_nyt,cot_fewshot_mft,ok,1227
basil,basil_84_nyt,cot_fewshot,ok,1104
basil,basil_84_nyt,cot,ok,1225
basil,basil_84_nyt,oracle,ok,1046
basil,basil_84_nyt,simple_fewshot_mft,ok,1094
basil,basil_84_nyt,simple_fewshot,ok,1005
basil,basil_84_nyt,simple,ok,924
basil,basil_84_nyt,vanilla,ok,944
basil,basil_85_fox,cot_fewshot_mft,ok,1203
basil,basil_85_fox,cot_fewshot,format_miss,1053
basil,basil_85_fox,cot,ok,1205
basil,basil_85_fox,oracle,refusal,184
basil,basil_85_fox,simple_fewshot_mft,ok,1120
basil,basil_85_fox,simple_fewshot,ok,851
basil,basil_85_fox,simple,ok,1221
basil,basil_85_fox,vanilla,ok,1102
basil,basil_85_hpo,cot_fewshot_mft,ok,964
basil,basil_85_hpo,cot_fewshot,ok,1151
basil,basil_85_hpo,cot,refusal,111
basil,basil_85_hpo,oracle,refusal,122
basil,basil_85_hpo,simple_fewshot_mft,ok,1060
basil,basil_85_hpo,simple_fewshot,ok,970
basil,basil_85_hpo,simple,refusal,115
basil,basil_85_hpo,vanilla,ok,940
basil,basil_85_nyt,cot_fewshot_mft,ok,1165
basil,basil_85_nyt,cot_fewshot,ok,1086
basil,basil_85_nyt,cot,refusal,111
basil,basil_85_nyt,oracle,refusal,208
basil,basil_85_nyt,simple_fewshot_mft,ok,909
basil,basil_85_nyt,simple_fewshot,ok,964
basil,basil_85_nyt,simple,refusal,134
basil,basil_85_nyt,vanilla,format_miss,1146
basil,basil_88_fox,cot_fewshot_mft,ok,1189
basil,basil_88_fox,cot_fewshot,format_miss,984
basil,basil_88_fox,cot,refusal,157
basil,basil_88_fox,oracle,refusal,160
basil,basil_88_fox,simple_fewshot_mft,ok,1017
basil,basil_88_fox,simple_fewshot,ok,833
basil,basil_88_fox,simple,ok,1211
basil,basil_88_fox,vanilla,ok,991
basil,basil_88_hpo,cot_fewshot_mft,ok,1145
basil,basil_88_hpo,cot_fewshot,ok,1267
basil,basil_88_hpo,cot,refusal,145
basil,basil_88_hpo,oracle,refusal,205
basil,basil_88_hpo,simple_fewshot_mft,ok,1106
basil,basil_88_hpo,simple_fewshot,ok,977
basil,basil_88_hpo,simple,ok,1024
basil,basil_88_hpo,vanilla,ok,847
basil,basil_88_nyt,cot_fewshot_mft,ok,1096
basil,basil_88_nyt,cot_fewshot,ok,1285
basil,basil_88_nyt,cot,ok,1214
basil,basil_88_nyt,oracle,ok,1201
basil,basil_88_nyt,simple_fewshot_mft,ok,1032
basil,basil_88_nyt,simple_fewshot,ok,1053
basil,basil_88_nyt,simple,format_miss,1186
basil,basil_88_nyt,vanilla,ok,1136
basil,basil_89_fox,cot_fewshot_mft,ok,1148
basil,basil_89_fox,cot_fewshot,format_miss,1114
basil,basil_89_fox,cot,ok,1105
basil,basil_89_fox,oracle,ok,1191
basil,basil_89_fox,simple_fewshot_mft,ok,1132
basil,basil_89_fox,simple_fewshot,ok,1041
basil,basil_89_fox,simple,ok,992
basil,basil_89_fox,vanilla,ok,1002
basil,basil_89_hpo,cot_fewshot_mft,ok,1277
basil,basil_89_hpo,cot_fewshot,format_miss,1100
basil,basil_89_hpo,cot,ok,1132
basil,basil_89_hpo,oracle,ok,1142
basil,basil_89_hpo,simple_fewshot_mft,ok,1192
basil,basil_89_hpo,simple_fewshot,ok,827
basil,basil_89_hpo,simple,ok,1094
basil,basil_89_hpo,vanilla,ok,1116
basil,basil_89_nyt,cot_fewshot_mft,ok,1246
basil,basil_89_nyt,cot_fewshot,ok,1173
basil,basil_89_nyt,cot,format_miss,1130
basil,basil_89_nyt,oracle,ok,1068
basil,basil_89_nyt,simple_fewshot_mft,ok,1308
basil,basil_89_nyt,simple_fewshot,ok,883
basil,basil_89_nyt,simple,format_miss,1100
basil,basil_89_nyt,vanilla,ok,1080
basil,basil_8_fox,cot_fewshot_mft,ok,1087
basil,basil_8_fox,cot_fewshot,ok,1179
basil,basil_8_fox,cot,ok,1107
basil,basil_8_fox,oracle,ok,1078
basil,basil_8_fox,simple_fewshot_mft,ok,1036
basil,basil_8_fox,simple_fewshot,ok,1386
basil,basil_8_fox,simple,ok,933
basil,basil_8_fox,vanilla,ok,1078
basil,basil_8_hpo,cot_fewshot_mft,ok,1236
basil,basil_8_hpo,cot_fewshot,format_miss,1273
basil,basil_8_hpo,cot,ok,1042
basil,basil_8_hpo,oracle,ok,1307
basil,basil_8_hpo,simple_fewshot_mft,ok,1398
basil,basil_8_hpo,simple_fewshot,format_miss,1109
basil,basil_8_hpo,simple,ok,1158
basil,basil_8_hpo,vanilla,format_miss,1210
basil,basil_8_nyt,cot_fewshot_mft,format_miss,1105
basil,basil_8_nyt,cot_fewshot,format_miss,1202
basil,basil_8_nyt,cot,ok,1086
basil,basil_8_nyt,oracle,ok,1204
basil,basil_8_nyt,simple_fewshot_mft,ok,935
basil,basil_8_nyt,simple_fewshot,ok,892
basil,basil_8_nyt,simple,ok,1037
basil,basil_8_nyt,vanilla,ok,1067
