dataset,article,strategy,value,metric
allsides,allsides_us_house_r_2,simple,,moral_count
allsides,allsides_us_house_r_3,simple,,moral_count
allsides,allsides_us_house_r_4,simple,,moral_count
allsides,allsides_us_house_r_5,simple,9.0,moral_count
allsides,allsides_us_senate_c_1,simple,,moral_count
allsides,allsides_us_senate_c_2,simple,,moral_count
allsides,allsides_us_senate_c_3,simple,4.0,moral_count
allsides,allsides_us_senate_c_4,simple,6.0,moral_count
allsides,allsides_us_senate_c_5,simple,,moral_count
allsides,allsides_us_senate_l_1,simple,,moral_count
allsides,allsides_us_senate_l_2,simple,,moral_count
allsides,allsides_us_senate_l_3,simple,12.0,moral_count
allsides,allsides_us_senate_l_4,simple,,moral_count
allsides,allsides_us_senate_l_5,simple,6.0,moral_count
allsides,allsides_us_senate_r_1,simple,13.0,moral_count
allsides,allsides_us_senate_r_2,simple,2.0,moral_count
allsides,allsides_us_senate_r_3,simple,3.0,moral_count
allsides,allsides_us_senate_r_4,simple,,moral_count
allsides,allsides_us_senate_r_5,simple,6.0,moral_count
allsides,allsides_violence_in_america_c_1,simple,,moral_count
allsides,allsides_violence_in_america_c_2,simple,9.0,moral_count
allsides,allsides_violence_in_america_c_3,simple,,moral_count
allsides,allsides_violence_in_america_c_4,simple,14.0,moral_count
allsides,allsides_violence_in_america_c_5,simple,8.0,moral_count
allsides,allsides_violence_in_america_l_1,simple,,moral_count
allsides,allsides_violence_in_america_l_2,simple,,moral_count
allsides,allsides_violence_in_america_l_3,simple,9.0,moral_count
allsides,allsides_violence_in_america_l_4,simple,,moral_count
allsides,allsides_violence_in_america_l_5,simple,,moral_count
allsides,allsides_violence_in_america_r_1,simple,,moral_count
allsides,allsides_violence_in_america_r_2,simple,,moral_count
allsides,allsides_violence_in_america_r_3,simple,7.0,moral_count
allsides,allsides_violence_in_america_r_4,simple,,moral_count
allsides,allsides_violence_in_america_r_5,simple,,moral_count
allsides,allsides_white_house_c_1,simple,,moral_count
allsides,allsides_white_house_c_2,simple,,moral_count
allsides,allsides_white_house_c_3,simple,,moral_count
allsides,allsides_white_house_c_4,simple,,moral_count
allsides,allsides_white_house_c_5,simple,,moral_count
allsides,allsides_white_house_l_1,simple,,moral_count
allsides,allsides_white_house_l_2,simple,,moral_count
allsides,allsides_white_house_l_3,simple,6.0,moral_count
allsides,allsides_white_house_l_4,simple,,moral_count
allsides,allsides_white_house_l_5,simple,,moral_count
allsides,allsides_white_house_r_1,simple,,moral_count
allsides,allsides_white_house_r_2,simple,,moral_count
allsides,allsides_white_house_r_3,simple,,moral_count
allsides,allsides_white_house_r_4,simple,,moral_count
allsides,allsides_white_house_r_5,simple,,moral_count
basil,basil_0_fox,simple,,moral_count
basil,basil_0_hpo,simple,,moral_count
basil,basil_0_nyt,simple,,moral_count
basil,basil_10_fox,simple,,moral_count
basil,basil_10_hpo,simple,,moral_count
basil,basil_10_nyt,simple,,moral_count
basil,basil_15_fox,simple,,moral_count
basil,basil_15_hpo,simple,,moral_count
basil,basil_15_nyt,simple,,moral_count
basil,basil_17_fox,simple,,moral_count
basil,basil_17_hpo,simple,,moral_count
basil,basil_17_nyt,simple,,moral_count
basil,basil_18_fox,simple,,moral_count
basil,basil_18_hpo,simple,,moral_count
basil,basil_18_nyt,simple,,moral_count
basil,basil_19_fox,simple,,moral_count
basil,basil_19_hpo,simple,,moral_count
basil,basil_19_nyt,simple,,moral_count
basil,basil_20_fox,simple,,moral_count
basil,basil_20_hpo,simple,,moral_count
basil,basil_20_nyt,simple,,moral_count
basil,basil_22_fox,simple,,moral_count
basil,basil_22_hpo,simple,,moral_count
basil,basil_22_nyt,simple,,moral_count
basil,basil_25_fox,simple,,moral_count
basil,basil_25_hpo,simple,,moral_count
basil,basil_25_nyt,simple,,moral_count
basil,basil_27_fox,simple,,moral_count
basil,basil_27_hpo,simple,,moral_count
basil,basil_27_nyt,simple,,moral_count
basil,basil_28_fox,simple,,moral_count
basil,basil_28_hpo,simple,,moral_count
basil,basil_28_nyt,simple,,moral_count
basil,basil_30_fox,simple,,moral_count
basil,basil_30_hpo,simple,,moral_count
basil,basil_30_nyt,simple,,moral_count
basil,basil_34_fox,simple,,moral_count
basil,basil_34_hpo,simple,,moral_count
basil,basil_34_nyt,simple,,moral_count
basil,basil_35_fox,simple,,moral_count
basil,basil_35_hpo,simple,,moral_count
basil,basil_35_nyt,simple,,moral_count
basil,basil_38_fox,simple,,moral_count
basil,basil_38_hpo,simple,,moral_count
basil,basil_38_nyt,simple,,moral_count
basil,basil_39_fox,simple,,moral_count
basil,basil_39_hpo,simple,,moral_count
basil,basil_39_nyt,simple,,moral_count
basil,basil_3_fox,simple,,moral_count
basil,basil_3_hpo,simple,,moral_count
basil,basil_3_nyt,simple,,moral_count
basil,basil_42_fox,simple,,moral_count
basil,basil_42_hpo,simple,,moral_count
basil,basil_42_nyt,simple,,moral_count
basil,basil_43_fox,simple,,moral_count
basil,basil_43_hpo,simple,,moral_count
basil,basil_43_nyt,simple,,moral_count
basil,basil_44_fox,simple,,moral_count
basil,basil_44_hpo,simple,,moral_count
basil,basil_44_nyt,simple,,moral_count
basil,basil_48_fox,simple,,moral_count
basil,basil_48_hpo,simple,,moral_count
basil,basil_48_nyt,simple,,moral_count
basil,basil_49_fox,simple,,moral_count
basil,basil_49_hpo,simple,,moral_count
basil,basil_49_nyt,simple,,moral_count
basil,basil_4_fox,simple,,moral_count
basil,basil_4_hpo,simple,,moral_count
basil,basil_4_nyt,simple,,moral_count
basil,basil_50_fox,simple,,moral_count
basil,basil_50_hpo,simple,,moral_count
basil,basil_50_nyt,simple,,moral_count
basil,basil_52_fox,simple,,moral_count
basil,basil_52_hpo,simple,,moral_count
basil,basil_52_nyt,simple,,moral_count
basil,basil_54_fox,simple,,moral_count
basil,basil_54_hpo,simple,,moral_count
basil,basil_54_nyt,simple,,moral_count
basil,basil_56_fox,simple,,moral_count
basil,basil_56_hpo,simple,,moral_count
basil,basil_56_nyt,simple,,moral_count
basil,basil_58_fox,simple,,moral_count
basil,basil_58_hpo,simple,,moral_count
basil,basil_58_nyt,simple,,moral_count
basil,basil_5_fox,simple,,moral_count
basil,basil_5_hpo,simple,,moral_count
basil,basil_5_nyt,simple,,moral_count
basil,basil_60_fox,simple,,moral_count
basil,basil_60_hpo,simple,,moral_count
basil,basil_60_nyt,simple,,moral_count
basil,basil_61_fox,simple,,moral_count
basil,basil_61_hpo,simple,,moral_count
basil,basil_61_nyt,simple,,moral_count
basil,basil_64_fox,simple,,moral_count
basil,basil_64_hpo,simple,,moral_count
basil,basil_64_nyt,simple,,moral_count
basil,basil_65_fox,simple,,moral_count
basil,basil_65_hpo,simple,,moral_count
basil,basil_65_nyt,simple,,moral_count
basil,basil_67_fox,simple,,moral_count
basil,basil_67_hpo,simple,,moral_count
basil,basil_67_nyt,simple,,moral_count
basil,basil_70_fox,simple,,moral_count
basil,basil_70_hpo,simple,,moral_count
basil,basil_70_nyt,simple,,moral_count
basil,basil_72_fox,simple,,moral_count
basil,basil_72_hpo,simple,,moral_count
basil,basil_72_nyt,simple,,moral_count
basil,basil_74_fox,simple,,moral_count
basil,basil_74_hpo,simple,,moral_count
basil,basil_74_nyt,simple,,moral_count
basil,basil_76_fox,simple,,moral_count
basil,basil_76_hpo,simple,,moral_count
basil,basil_76_nyt,simple,,moral_count
basil,basil_79_fox,simple,,moral_count
basil,basil_79_hpo,simple,,moral_count
basil,basil_79_nyt,simple,,moral_count
basil,basil_80_fox,simple,,moral_count
basil,basil_80_hpo,simple,,moral_count
basil,basil_80_nyt,simple,,moral_count
basil,basil_84_fox,simple,,moral_count
basil,basil_84_hpo,simple,,moral_count
basil,basil_84_nyt,simple,,moral_count
basil,basil_85_fox,simple,,moral_count
basil,basil_85_hpo,simple,,moral_count
basil,basil_85_nyt,simple,,moral_count
basil,basil_88_fox,simple,,moral_count
basil,basil_88_hpo,simple,,moral_count
basil,basil_88_nyt,simple,,moral_count
basil,basil_89_fox,simple,,moral_count
basil,basil_89_hpo,simple,,moral_count
basil,basil_89_nyt,simple,,moral_count
basil,basil_8_fox,simple,,moral_count
basil,basil_8_hpo,simple,,moral_count
basil,basil_8_nyt,simple,,moral_count
basil,basil_90_fox,simple,,moral_count
basil,basil_90_hpo,simple,,moral_count
basil,basil_90_nyt,simple,,moral_count
basil,basil_92_fox,simple,,moral_count
basil,basil_92_hpo,simple,,moral_count
basil,basil_92_nyt,simple,,moral_count
basil,basil_93_fox,simple,,moral_count
basil,basil_93_hpo,simple,,moral_count
basil,basil_93_nyt,simple,,moral_count
basil,basil_97_fox,simple,,moral_count
basil,basil_97_hpo,simple,,moral_count
basil,basil_97_nyt,simple,,moral_count
basil,basil_99_fox,simple,,moral_count
basil,basil_99_hpo,simple,,moral_count
basil,basil_99_nyt,simple,,moral_count
mpqa,mpqa_0,simple,,moral_count
mpqa,mpqa_1,simple,,moral_count
mpqa,mpqa_10,simple,,moral_count
mpqa,mpqa_11,simple,,moral_count
mpqa,mpqa_12,simple,,moral_count
mpqa,mpqa_13,simple,,moral_count
mpqa,mpqa_14,simple,,moral_count
mpqa,mpqa_15,simple,,moral_count
mpqa,mpqa_16,simple,,moral_count
mpqa,mpqa_17,simple,,moral_count
mpqa,mpqa_18,simple,,moral_count
mpqa,mpqa_19,simple,,moral_count
mpqa,mpqa_2,simple,,moral_count
mpqa,mpqa_20,simple,,moral_count
mpqa,mpqa_21,simple,,moral_count
mpqa,mpqa_22,simple,,moral_count
mpqa,mpqa_23,simple,,moral_count
mpqa,mpqa_24,simple,,moral_count
mpqa,mpqa_25,simple,,moral_count
mpqa,mpqa_26,simple,,moral_count
mpqa,mpqa_27,simple,,moral_count
mpqa,mpqa_28,simple,,moral_count
mpqa,mpqa_29,simple,,moral_count
mpqa,mpqa_3,simple,,moral_count
mpqa,mpqa_30,simple,,moral_count
mpqa,mpqa_31,simple,,moral_count
mpqa,mpqa_32,simple,,moral_count
mpqa,mpqa_33,simple,,moral_count
mpqa,mpqa_34,simple,,moral_count
mpqa,mpqa_35,simple,,moral_count
mpqa,mpqa_36,simple,,moral_count
mpqa,mpqa_37,simple,,moral_count
mpqa,mpqa_38,simple,,moral_count
mpqa,mpqa_39,simple,,moral_count
mpqa,mpqa_4,simple,,moral_count
mpqa,mpqa_40,simple,,moral_count
mpqa,mpqa_41,simple,,moral_count
mpqa,mpqa_42,simple,,moral_count
mpqa,mpqa_43,simple,,moral_count
mpqa,mpqa_44,simple,,moral_count
mpqa,mpqa_45,simple,,moral_count
mpqa,mpqa_46,simple,,moral_count
mpqa,mpqa_47,simple,,moral_count
mpqa,mpqa_48,simple,,moral_count
mpqa,mpqa_49,simple,,moral_count
mpqa,mpqa_5,simple,,moral_count
mpqa,mpqa_50,simple,,moral_count
mpqa,mpqa_51,simple,,moral_count
mpqa,mpqa_52,simple,,moral_count
mpqa,mpqa_53,simple,,moral_count
mpqa,mpqa_54,simple,,moral_count
mpqa,mpqa_55,simple,,moral_count
mpqa,mpqa_56,simple,,moral_count
mpqa,mpqa_57,simple,,moral_count
mpqa,mpqa_58,simple,,moral_count
mpqa,mpqa_59,simple,,moral_count
mpqa,mpqa_6,simple,,moral_count
mpqa,mpqa_60,simple,,moral_count
mpqa,mpqa_61,simple,,moral_count
mpqa,mpqa_62,simple,,moral_count
mpqa,mpqa_63,simple,,moral_count
mpqa,mpqa_64,simple,,moral_count
mpqa,mpqa_65,simple,,moral_count
mpqa,mpqa_66,simple,,moral_count
mpqa,mpqa_67,simple,,moral_count
mpqa,mpqa_68,simple,,moral_count
mpqa,mpqa_69,simple,,moral_count
mpqa,mpqa_7,simple,,moral_count
mpqa,mpqa_8,simple,,moral_count
mpqa,mpqa_9,simple,,moral_count
allsides,allsides_abortion_c_1,cot,2.0,moral_count
allsides,allsides_abortion_c_2,cot,,moral_count
allsides,allsides_abortion_c_3,cot,,moral_count
allsides,allsides_abortion_c_4,cot,,moral_count
allsides,allsides_abortion_c_5,cot,2.0,moral_count
allsides,allsides_abortion_l_1,cot,9.0,moral_count
allsides,allsides_abortion_l_2,cot,,moral_count
allsides,allsides_abortion_l_3,cot,,moral_count
allsides,allsides_abortion_l_4,cot,,moral_count
allsides,allsides_abortion_l_5,cot,6.0,moral_count
allsides,allsides_abortion_r_1,cot,,moral_count
allsides,allsides_abortion_r_2,cot,,moral_count
allsides,allsides_abortion_r_3,cot,,moral_count
allsides,allsides_abortion_r_4,cot,,moral_count
allsides,allsides_abortion_r_5,cot,,moral_count
allsides,allsides_coronavirus_c_1,cot,,moral_count
allsides,allsides_coronavirus_c_2,cot,,moral_count
allsides,allsides_coronavirus_c_3,cot,,moral_count
allsides,allsides_coronavirus_c_4,cot,,moral_count
allsides,allsides_coronavirus_c_5,cot,6.0,moral_count
allsides,allsides_coronavirus_l_1,cot,,moral_count
allsides,allsides_coronavirus_l_2,cot,,moral_count
allsides,allsides_coronavirus_l_3,cot,,moral_count
allsides,allsides_coronavirus_l_4,cot,,moral_count
allsides,allsides_coronavirus_l_5,cot,,moral_count
allsides,allsides_coronavirus_r_1,cot,,moral_count
allsides,allsides_coronavirus_r_2,cot,,moral_count
allsides,allsides_coronavirus_r_3,cot,,moral_count
allsides,allsides_coronavirus_r_4,cot,,moral_count
allsides,allsides_coronavirus_r_5,cot,,moral_count
allsides,allsides_elections_c_1,cot,,moral_count
allsides,allsides_elections_c_2,cot,,moral_count
allsides,allsides_elections_c_3,cot,,moral_count
allsides,allsides_elections_c_4,cot,,moral_count
allsides,allsides_elections_c_5,cot,2.0,moral_count
allsides,allsides_elections_l_1,cot,,moral_count
allsides,allsides_elections_l_2,cot,7.0,moral_count
allsides,allsides_elections_l_3,cot,,moral_count
allsides,allsides_elections_l_4,cot,6.0,moral_count
allsides,allsides_elections_l_5,cot,,moral_count
allsides,allsides_elections_r_1,cot,,moral_count
allsides,allsides_elections_r_2,cot,,moral_count
allsides,allsides_elections_r_3,cot,,moral_count
allsides,allsides_elections_r_4,cot,,moral_count
allsides,allsides_elections_r_5,cot,,moral_count
allsides,allsides_gun_control_and_gun_rights_c_1,cot,11.0,moral_count
allsides,allsides_gun_control_and_gun_rights_c_2,cot,,moral_count
allsides,allsides_gun_control_and_gun_rights_c_3,cot,,moral_count
allsides,allsides_gun_control_and_gun_rights_c_4,cot,,moral_count
allsides,allsides_gun_control_and_gun_rights_c_5,cot,,moral_count
allsides,allsides_gun_control_and_gun_rights_l_1,cot,6.0,moral_count
allsides,allsides_gun_control_and_gun_rights_l_2,cot,,moral_count
allsides,allsides_gun_control_and_gun_rights_l_3,cot,,moral_count
allsides,allsides_gun_control_and_gun_rights_l_4,cot,4.0,moral_count
allsides,allsides_gun_control_and_gun_rights_l_5,cot,,moral_count
allsides,allsides_gun_control_and_gun_rights_r_1,cot,,moral_count
allsides,allsides_gun_control_and_gun_rights_r_2,cot,,moral_count
allsides,allsides_gun_control_and_gun_rights_r_3,cot,,moral_count
allsides,allsides_gun_control_and_gun_rights_r_4,cot,,moral_count
allsides,allsides_gun_control_and_gun_rights_r_5,cot,15.0,moral_count
allsides,allsides_immigration_c_1,cot,4.0,moral_count
allsides,allsides_immigration_c_2,cot,,moral_count
allsides,allsides_immigration_c_3,cot,,moral_count
allsides,allsides_immigration_c_4,cot,,moral_count
allsides,allsides_immigration_c_5,cot,,moral_count
allsides,allsides_immigration_l_1,cot,12.0,moral_count
allsides,allsides_immigration_l_2,cot,8.0,moral_count
allsides,allsides_immigration_l_3,cot,5.0,moral_count
allsides,allsides_immigration_l_4,cot,,moral_count
allsides,allsides_immigration_l_5,cot,,moral_count
allsides,allsides_immigration_r_1,cot,,moral_count
allsides,allsides_immigration_r_2,cot,,moral_count
allsides,allsides_immigration_r_3,cot,,moral_count
allsides,allsides_immigration_r_4,cot,,moral_count
allsides,allsides_immigration_r_5,cot,,moral_count
allsides,allsides_lgbt_rights_c_1,cot,,moral_count
allsides,allsides_lgbt_rights_c_2,cot,,moral_count
allsides,allsides_lgbt_rights_c_3,cot,,moral_count
allsides,allsides_lgbt_rights_c_4,cot,,moral_count
allsides,allsides_lgbt_rights_c_5,cot,,moral_count
allsides,allsides_lgbt_rights_l_1,cot,,moral_count
allsides,allsides_lgbt_rights_l_2,cot,,moral_count
allsides,allsides_lgbt_rights_l_3,cot,,moral_count
allsides,allsides_lgbt_rights_l_4,cot,,moral_count
allsides,allsides_lgbt_rights_l_5,cot,13.0,moral_count
allsides,allsides_lgbt_rights_r_1,cot,8.0,moral_count
allsides,allsides_lgbt_rights_r_2,cot,7.0,moral_count
allsides,allsides_lgbt_rights_r_3,cot,,moral_count
allsides,allsides_lgbt_rights_r_4,cot,,moral_count
allsides,allsides_lgbt_rights_r_5,cot,9.0,moral_count
allsides,allsides_politics_c_1,cot,,moral_count
allsides,allsides_politics_c_2,cot,16.0,moral_count
allsides,allsides_politics_c_3,cot,,moral_count
allsides,allsides_politics_c_4,cot,,moral_count
allsides,allsides_politics_c_5,cot,,moral_count
allsides,allsides_politics_l_1,cot,7.0,moral_count
allsides,allsides_politics_l_2,cot,,moral_count
allsides,allsides_politics_l_3,cot,,moral_count
allsides,allsides_politics_l_4,cot,,moral_count
allsides,allsides_politics_l_5,cot,,moral_count
allsides,allsides_politics_r_1,cot,1.0,moral_count
allsides,allsides_politics_r_2,cot,,moral_count
allsides,allsides_politics_r_3,cot,,moral_count
allsides,allsides_politics_r_4,cot,,moral_count
allsides,allsides_politics_r_5,cot,3.0,moral_count
allsides,allsides_race_and_racism_c_1,cot,,moral_count
allsides,allsides_race_and_racism_c_2,cot,,moral_count
allsides,allsides_race_and_racism_c_3,cot,,moral_count
allsides,allsides_race_and_racism_c_4,cot,9.0,moral_count
allsides,allsides_race_and_racism_c_5,cot,,moral_count
allsides,allsides_race_and_racism_l_1,cot,12.0,moral_count
allsides,allsides_race_and_racism_l_2,cot,,moral_count
allsides,allsides_race_and_racism_l_3,cot,,moral_count
allsides,allsides_race_and_racism_l_4,cot,,moral_count
allsides,allsides_race_and_racism_l_5,cot,,moral_count
allsides,allsides_race_and_racism_r_1,cot,,moral_count
allsides,allsides_race_and_racism_r_2,cot,,moral_count
allsides,allsides_race_and_racism_r_3,cot,,moral_count
allsides,allsides_race_and_racism_r_4,cot,,moral_count
allsides,allsides_race_and_racism_r_5,cot,5.0,moral_count
allsides,allsides_us_house_c_1,cot,,moral_count
allsides,allsides_us_house_c_2,cot,,moral_count
allsides,allsides_us_house_c_3,cot,,moral_count
allsides,allsides_us_house_c_4,cot,,moral_count
allsides,allsides_us_house_c_5,cot,,moral_count
allsides,allsides_us_house_l_1,cot,,moral_count
allsides,allsides_us_house_l_2,cot,,moral_count
allsides,allsides_us_house_l_3,cot,,moral_count
allsides,allsides_us_house_l_4,cot,,moral_count
allsides,allsides_us_house_l_5,cot,5.0,moral_count
allsides,allsides_us_house_r_1,cot,2.0,moral_count
allsides,allsides_us_house_r_2,cot,,moral_count
allsides,allsides_us_house_r_3,cot,,moral_count
allsides,allsides_us_house_r_4,cot,,moral_count
allsides,allsides_us_house_r_5,cot,8.0,moral_count
allsides,allsides_us_senate_c_1,cot,,moral_count
allsides,allsides_us_senate_c_2,cot,,moral_count
allsides,allsides_us_senate_c_3,cot,5.0,moral_count
allsides,allsides_us_senate_c_4,cot,8.0,moral_count
allsides,allsides_us_senate_c_5,cot,,moral_count
allsides,allsides_us_senate_l_1,cot,,moral_count
allsides,allsides_us_senate_l_2,cot,,moral_count
allsides,allsides_us_senate_l_3,cot,10.0,moral_count
allsides,allsides_us_senate_l_4,cot,,moral_count
allsides,allsides_us_senate_l_5,cot,,moral_count
allsides,allsides_us_senate_r_1,cot,13.0,moral_count
allsides,allsides_us_senate_r_2,cot,4.0,moral_count
allsides,allsides_us_senate_r_3,cot,6.0,moral_count
allsides,allsides_us_senate_r_4,cot,,moral_count
allsides,allsides_us_senate_r_5,cot,5.0,moral_count
allsides,allsides_violence_in_america_c_1,cot,,moral_count
allsides,allsides_violence_in_america_c_2,cot,9.0,moral_count
allsides,allsides_violence_in_america_c_3,cot,,moral_count
allsides,allsides_violence_in_america_c_4,cot,11.0,moral_count
