dataset,article,strategy,classification,refusal_subtype,char_len
basil,basil_42_nyt,cot_fewshot,ok,,1498
basil,basil_42_nyt,cot,ok,,1249
basil,basil_42_nyt,oracle,ok,,1287
basil,basil_42_nyt,simple_fewshot_mft,ok,,1344
basil,basil_42_nyt,simple_fewshot,ok,,1159
basil,basil_42_nyt,simple,ok,,1086
basil,basil_42_nyt,vanilla,ok,,1112
basil,basil_43_fox,cot_fewshot_mft,refusal,moderation,67
basil,basil_43_fox,cot_fewshot,refusal,moderation,67
basil,basil_43_fox,cot,ok,,1179
basil,basil_43_fox,oracle,ok,,975
basil,basil_43_fox,simple_fewshot_mft,refusal,moderation,67
basil,basil_43_fox,simple_fewshot,refusal,moderation,67
basil,basil_43_fox,simple,ok,,1057
basil,basil_43_fox,vanilla,ok,,942
basil,basil_43_hpo,cot_fewshot_mft,refusal,moderation,67
basil,basil_43_hpo,cot_fewshot,refusal,moderation,67
basil,basil_43_hpo,cot,ok,,1032
basil,basil_43_hpo,oracle,ok,,1007
basil,basil_43_hpo,simple_fewshot_mft,refusal,moderation,67
basil,basil_43_hpo,simple_fewshot,ok,,1050
basil,basil_43_hpo,simple,ok,,1028
basil,basil_43_hpo,vanilla,ok,,922
basil,basil_43_nyt,cot_fewshot_mft,ok,,1115
basil,basil_43_nyt,cot_fewshot,ok,,1200
basil,basil_43_nyt,cot,ok,,1198
basil,basil_43_nyt,oracle,ok,,858
basil,basil_43_nyt,simple_fewshot_mft,ok,,999
basil,basil_43_nyt,simple_fewshot,ok,,1211
basil,basil_43_nyt,simple,ok,,1166
basil,basil_43_nyt,vanilla,ok,,945
basil,basil_44_fox,cot_fewshot_mft,ok,,1569
basil,basil_44_fox,cot_fewshot,ok,,1209
basil,basil_44_fox,cot,ok,,1198
basil,basil_44_fox,oracle,ok,,1214
basil,basil_44_fox,simple_fewshot_mft,ok,,1212
basil,basil_44_fox,simple_fewshot,ok,,1350
basil,basil_44_fox,simple,ok,,1175
basil,basil_44_fox,vanilla,ok,,1041
basil,basil_44_hpo,cot_fewshot_mft,refusal,moderation,67
basil,basil_44_hpo,cot_fewshot,refusal,moderation,67
basil,basil_44_hpo,cot,ok,,951
basil,basil_44_hpo,oracle,ok,,886
basil,basil_44_hpo,simple_fewshot_mft,refusal,moderation,67
basil,basil_44_hpo,simple_fewshot,refusal,moderation,67
basil,basil_44_hpo,simple,ok,,1050
basil,basil_44_hpo,vanilla,ok,,920
basil,basil_44_nyt,cot_fewshot_mft,ok,,1385
basil,basil_44_nyt,cot_fewshot,ok,,1162
basil,basil_44_nyt,cot,ok,,1252
basil,basil_44_nyt,oracle,ok,,1223
basil,basil_44_nyt,simple_fewshot_mft,ok,,1110
basil,basil_44_nyt,simple_fewshot,ok,,1281
basil,basil_44_nyt,simple,ok,,1108
basil,basil_44_nyt,vanilla,ok,,1076
basil,basil_48_fox,cot_fewshot_mft,ok,,1296
basil,basil_48_fox,cot_fewshot,ok,,980
basil,basil_48_fox,cot,ok,,873
basil,basil_48_fox,oracle,ok,,759
basil,basil_48_fox,simple_fewshot_mft,ok,,1154
basil,basil_48_fox,simple_fewshot,ok,,1003
basil,basil_48_fox,simple,ok,,986
basil,basil_48_fox,vanilla,ok,,636
basil,basil_48_hpo,cot_fewshot_mft,ok,,1256
basil,basil_48_hpo,cot_fewshot,ok,,893
basil,basil_48_hpo,cot,ok,,811
basil,basil_48_hpo,oracle,ok,,957
basil,basil_48_hpo,simple_fewshot_mft,ok,,1033
basil,basil_48_hpo,simple_fewshot,ok,,888
basil,basil_48_hpo,simple,ok,,906
basil,basil_48_hpo,vanilla,ok,,595
basil,basil_48_nyt,cot_fewshot_mft,ok,,1110
basil,basil_48_nyt,cot_fewshot,ok,,992
basil,basil_48_nyt,cot,ok,,1348
basil,basil_48_nyt,oracle,ok,,1074
basil,basil_48_nyt,simple_fewshot_mft,ok,,960
basil,basil_48_nyt,simple_fewshot,ok,,1097
basil,basil_48_nyt,simple,ok,,1030
basil,basil_48_nyt,vanilla,ok,,976
basil,basil_49_fox,cot_fewshot_mft,ok,,1351
basil,basil_49_fox,cot_fewshot,ok,,1196
basil,basil_49_fox,cot,ok,,1084
basil,basil_49_fox,oracle,ok,,1258
basil,basil_49_fox,simple_fewshot_mft,ok,,1232
basil,basil_49_fox,simple_fewshot,ok,,1236
basil,basil_49_fox,simple,ok,,1324
basil,basil_49_fox,vanilla,ok,,1303
basil,basil_49_hpo,cot_fewshot_mft,ok,,1374
basil,basil_49_hpo,cot_fewshot,ok,,1339
basil,basil_49_hpo,cot,ok,,1359
basil,basil_49_hpo,oracle,ok,,1132
basil,basil_49_hpo,simple_fewshot_mft,ok,,1284
basil,basil_49_hpo,simple_fewshot,ok,,1275
basil,basil_49_hpo,simple,ok,,1219
basil,basil_49_hpo,vanilla,ok,,1111
basil,basil_49_nyt,cot_fewshot_mft,ok,,1243
basil,basil_49_nyt,cot_fewshot,ok,,16737
basil,basil_49_nyt,cot,ok,,1173
basil,basil_49_nyt,oracle,ok,,1118
basil,basil_49_nyt,simple_fewshot_mft,ok,,1317
basil,basil_49_nyt,simple_fewshot,ok,,1220
basil,basil_49_nyt,simple,ok,,1251
basil,basil_49_nyt,vanilla,ok,,1262
basil,basil_4_fox,cot_fewshot_mft,ok,,1686
basil,basil_4_fox,cot_fewshot,ok,,1265
basil,basil_4_fox,cot,ok,,1014
basil,basil_4_fox,oracle,ok,,1051
basil,basil_4_fox,simple_fewshot_mft,ok,,1112
basil,basil_4_fox,simple_fewshot,ok,,1017
basil,basil_4_fox,simple,ok,,1094
basil,basil_4_fox,vanilla,ok,,688
basil,basil_4_hpo,cot_fewshot_mft,ok,,1373
basil,basil_4_hpo,cot_fewshot,ok,,1108
basil,basil_4_hpo,cot,ok,,1180
basil,basil_4_hpo,oracle,ok,,1098
basil,basil_4_hpo,simple_fewshot_mft,ok,,1121
basil,basil_4_hpo,simple_fewshot,ok,,1133
basil,basil_4_hpo,simple,ok,,1137
basil,basil_4_hpo,vanilla,ok,,931
basil,basil_4_nyt,cot_fewshot_mft,ok,,1345
basil,basil_4_nyt,cot_fewshot,ok,,1322
basil,basil_4_nyt,cot,ok,,1390
basil,basil_4_nyt,oracle,ok,,1126
basil,basil_4_nyt,simple_fewshot_mft,ok,,1274
basil,basil_4_nyt,simple_fewshot,ok,,1013
basil,basil_4_nyt,simple,ok,,1124
basil,basil_4_nyt,vanilla,ok,,873
basil,basil_50_fox,cot_fewshot_mft,ok,,1200
basil,basil_50_fox,cot_fewshot,no_summary,,185
basil,basil_50_fox,cot,ok,,1420
basil,basil_50_fox,oracle,ok,,1113
basil,basil_50_fox,simple_fewshot_mft,ok,,1257
basil,basil_50_fox,simple_fewshot,ok,,1169
basil,basil_50_fox,simple,ok,,1306
basil,basil_50_fox,vanilla,ok,,1094
basil,basil_50_hpo,cot_fewshot_mft,ok,,1102
basil,basil_50_hpo,cot_fewshot,no_summary,,101
basil,basil_50_hpo,cot,ok,,925
basil,basil_50_hpo,oracle,ok,,890
basil,basil_50_hpo,simple_fewshot_mft,ok,,1141
basil,basil_50_hpo,simple_fewshot,ok,,981
basil,basil_50_hpo,simple,ok,,1047
basil,basil_50_hpo,vanilla,ok,,944
basil,basil_50_nyt,cot_fewshot_mft,ok,,1660
basil,basil_50_nyt,cot_fewshot,ok,,937
basil,basil_50_nyt,cot,ok,,918
basil,basil_50_nyt,oracle,ok,,1133
basil,basil_50_nyt,simple_fewshot_mft,ok,,1162
basil,basil_50_nyt,simple_fewshot,ok,,1027
basil,basil_50_nyt,simple,ok,,1148
basil,basil_50_nyt,vanilla,ok,,1044
basil,basil_52_fox,cot_fewshot_mft,ok,,1545
basil,basil_52_fox,cot_fewshot,ok,,1231
basil,basil_52_fox,cot,ok,,1203
basil,basil_52_fox,oracle,ok,,1133
basil,basil_52_fox,simple_fewshot_mft,ok,,1254
basil,basil_52_fox,simple_fewshot,ok,,1045
basil,basil_52_fox,simple,ok,,1222
basil,basil_52_fox,vanilla,ok,,1076
basil,basil_52_hpo,cot_fewshot_mft,ok,,1320
basil,basil_52_hpo,cot_fewshot,ok,,1158
basil,basil_52_hpo,cot,ok,,1207
basil,basil_52_hpo,oracle,ok,,1213
basil,basil_52_hpo,simple_fewshot_mft,ok,,1168
basil,basil_52_hpo,simple_fewshot,ok,,1201
basil,basil_52_hpo,simple,ok,,1125
basil,basil_52_hpo,vanilla,ok,,920
basil,basil_52_nyt,cot_fewshot_mft,ok,,1155
basil,basil_52_nyt,cot_fewshot,ok,,1248
basil,basil_52_nyt,cot,ok,,1033
basil,basil_52_nyt,oracle,ok,,1185
basil,basil_52_nyt,simple_fewshot_mft,ok,,1143
basil,basil_52_nyt,simple_fewshot,ok,,1118
basil,basil_52_nyt,simple,ok,,1205
basil,basil_52_nyt,vanilla,ok,,1002
basil,basil_54_fox,cot_fewshot_mft,ok,,1230
basil,basil_54_fox,cot_fewshot,ok,,1126
basil,basil_54_fox,cot,ok,,1289
basil,basil_54_fox,oracle,ok,,1075
basil,basil_54_fox,simple_fewshot_mft,ok,,1212
basil,basil_54_fox,simple_fewshot,ok,,1065
basil,basil_54_fox,simple,ok,,1346
basil,basil_54_fox,vanilla,ok,,1090
basil,basil_54_hpo,cot_fewshot_mft,ok,,1458
basil,basil_54_hpo,cot_fewshot,ok,,1145
basil,basil_54_hpo,cot,ok,,1006
basil,basil_54_hpo,oracle,ok,,1113
basil,basil_54_hpo,simple_fewshot_mft,ok,,1130
basil,basil_54_hpo,simple_fewshot,ok,,998
basil,basil_54_hpo,simple,ok,,1150
basil,basil_54_hpo,vanilla,ok,,954
basil,basil_54_nyt,cot_fewshot_mft,ok,,1286
basil,basil_54_nyt,cot_fewshot,ok,,1137
basil,basil_54_nyt,cot,ok,,1235
basil,basil_54_nyt,oracle,ok,,980
basil,basil_54_nyt,simple_fewshot_mft,ok,,1178
basil,basil_54_nyt,simple_fewshot,ok,,969
basil,basil_54_nyt,simple,ok,,1234
basil,basil_54_nyt,vanilla,ok,,1003
basil,basil_56_fox,cot_fewshot_mft,ok,,1640
basil,basil_56_fox,cot_fewshot,ok,,1234
basil,basil_56_fox,cot,ok,,1436
basil,basil_56_fox,oracle,ok,,1429
basil,basil_56_fox,simple_fewshot_mft,ok,,950
basil,basil_56_fox,simple_fewshot,ok,,1033
basil,basil_56_fox,simple,ok,,1108
basil,basil_56_fox,vanilla,ok,,1151
basil,basil_56_hpo,cot_fewshot_mft,ok,,1398
basil,basil_56_hpo,cot_fewshot,ok,,1134
basil,basil_56_hpo,cot,ok,,976
basil,basil_56_hpo,oracle,ok,,1071
basil,basil_56_hpo,simple_fewshot_mft,ok,,1264
basil,basil_56_hpo,simple_fewshot,ok,,1135
basil,basil_56_hpo,simple,ok,,1281
basil,basil_56_hpo,vanilla,ok,,935
basil,basil_56_nyt,cot_fewshot_mft,ok,,1379
basil,basil_56_nyt,cot_fewshot,ok,,1418
basil,basil_56_nyt,cot,ok,,1200
basil,basil_56_nyt,oracle,ok,,1040
basil,basil_56_nyt,simple_fewshot_mft,ok,,1058
basil,basil_56_nyt,simple_fewshot,ok,,1223
basil,basil_56_nyt,simple,ok,,952
basil,basil_56_nyt,vanilla,ok,,967
basil,basil_58_fox,cot_fewshot_mft,ok,,1047
basil,basil_58_fox,cot_fewshot,ok,,1069
basil,basil_58_fox,cot,ok,,924
basil,basil_58_fox,oracle,ok,,919
basil,basil_58_fox,simple_fewshot_mft,ok,,1029
basil,basil_58_fox,simple_fewshot,ok,,955
basil,basil_58_fox,simple,ok,,779
basil,basil_58_fox,vanilla,ok,,666
basil,basil_58_hpo,cot_fewshot_mft,ok,,1264
basil,basil_58_hpo,cot_fewshot,ok,,912
basil,basil_58_hpo,cot,ok,,1221
basil,basil_58_hpo,oracle,ok,,1025
basil,basil_58_hpo,simple_fewshot_mft,ok,,1026
basil,basil_58_hpo,simple_fewshot,ok,,1039
basil,basil_58_hpo,simple,ok,,1147
basil,basil_58_hpo,vanilla,ok,,840
basil,basil_58_nyt,cot_fewshot_mft,ok,,1226
basil,basil_58_nyt,cot_fewshot,ok,,1211
basil,basil_58_nyt,cot,ok,,1528
basil,basil_58_nyt,oracle,ok,,1216
basil,basil_58_nyt,simple_fewshot_mft,ok,,1085
basil,basil_58_nyt,simple_fewshot,ok,,1171
basil,basil_58_nyt,simple,ok,,1105
basil,basil_58_nyt,vanilla,ok,,1122
basil,basil_5_fox,cot_fewshot_mft,ok,,1436
basil,basil_5_fox,cot_fewshot,ok,,1310
basil,basil_5_fox,cot,ok,,1250
basil,basil_5_fox,oracle,ok,,1321
basil,basil_5_fox,simple_fewshot_mft,ok,,1235
basil,basil_5_fox,simple_fewshot,ok,,1313
basil,basil_5_fox,simple,ok,,1297
basil,basil_5_fox,vanilla,ok,,1240
basil,basil_5_hpo,cot_fewshot_mft,ok,,1453
basil,basil_5_hpo,cot_fewshot,ok,,1172
basil,basil_5_hpo,cot,ok,,1172
basil,basil_5_hpo,oracle,ok,,1129
basil,basil_5_hpo,simple_fewshot_mft,ok,,1270
basil,basil_5_hpo,simple_fewshot,ok,,1153
basil,basil_5_hpo,simple,ok,,1263
basil,basil_5_hpo,vanilla,ok,,858
basil,basil_5_nyt,cot_fewshot_mft,ok,,1138
basil,basil_5_nyt,cot_fewshot,ok,,1028
basil,basil_5_nyt,cot,ok,,1202
basil,basil_5_nyt,oracle,ok,,1046
basil,basil_5_nyt,simple_fewshot_mft,ok,,1255
basil,basil_5_nyt,simple_fewshot,ok,,1066
basil,basil_5_nyt,simple,ok,,1155
basil,basil_5_nyt,vanilla,ok,,934
basil,basil_60_fox,cot_fewshot_mft,ok,,1191
basil,basil_60_fox,cot_fewshot,ok,,921
basil,basil_60_fox,cot,ok,,1016
basil,basil_60_fox,oracle,ok,,1102
basil,basil_60_fox,simple_fewshot_mft,ok,,1187
basil,basil_60_fox,simple_fewshot,ok,,1067
basil,basil_60_fox,simple,ok,,1058
basil,basil_60_fox,vanilla,ok,,959
basil,basil_60_hpo,cot_fewshot_mft,ok,,988
basil,basil_60_hpo,cot_fewshot,ok,,895
basil,basil_60_hpo,cot,ok,,826
basil,basil_60_hpo,oracle,ok,,877
basil,basil_60_hpo,simple_fewshot_mft,ok,,1227
basil,basil_60_hpo,simple_fewshot,ok,,738
basil,basil_60_hpo,simple,ok,,1033
basil,basil_60_hpo,vanilla,ok,,765
basil,basil_60_nyt,cot_fewshot_mft,ok,,1035
basil,basil_60_nyt,cot_fewshot,ok,,895
basil,basil_60_nyt,cot,ok,,947
basil,basil_60_nyt,oracle,ok,,792
basil,basil_60_nyt,simple_fewshot_mft,ok,,1016
basil,basil_60_nyt,simple_fewshot,ok,,805
basil,basil_60_nyt,simple,ok,,1075
basil,basil_60_nyt,vanilla,ok,,620
basil,basil_61_fox,cot_fewshot_mft,ok,,1458
basil,basil_61_fox,cot_fewshot,ok,,1126
basil,basil_61_fox,cot,ok,,1169
basil,basil_61_fox,oracle,ok,,1102
basil,basil_61_fox,simple_fewshot_mft,ok,,1161
basil,basil_61_fox,simple_fewshot,ok,,1164
basil,basil_61_fox,simple,ok,,1047
basil,basil_61_fox,vanilla,ok,,819
basil,basil_61_hpo,cot_fewshot_mft,refusal,moderation,67
basil,basil_61_hpo,cot_fewshot,refusal,moderation,67
basil,basil_61_hpo,cot,ok,,1202
basil,basil_61_hpo,oracle,ok,,925
basil,basil_61_hpo,simple_fewshot_mft,refusal,moderation,67
basil,basil_61_hpo,simple_fewshot,refusal,moderation,67
basil,basil_61_hpo,simple,ok,,1123
basil,basil_61_hpo,vanilla,ok,,894
basil,basil_61_nyt,cot_fewshot_mft,ok,,1278
basil,basil_61_nyt,cot_fewshot,ok,,1204
basil,basil_61_nyt,cot,ok,,1167
basil,basil_61_nyt,oracle,ok,,818
basil,basil_61_nyt,simple_fewshot_mft,ok,,1045
basil,basil_61_nyt,simple_fewshot,ok,,985
basil,basil_61_nyt,simple,ok,,885
basil,basil_61_nyt,vanilla,ok,,811
basil,basil_64_fox,cot_fewshot_mft,ok,,1028
basil,basil_64_fox,cot_fewshot,ok,,1166
basil,basil_64_fox,cot,ok,,1235
basil,basil_64_fox,oracle,ok,,1087
basil,basil_64_fox,simple_fewshot_mft,ok,,1134
basil,basil_64_fox,simple_fewshot,ok,,1020
basil,basil_64_fox,simple,ok,,1219
basil,basil_64_fox,vanilla,ok,,1146
basil,basil_64_hpo,cot_fewshot_mft,ok,,1022
basil,basil_64_hpo,cot_fewshot,ok,,1176
basil,basil_64_hpo,cot,ok,,1299
basil,basil_64_hpo,oracle,ok,,1204
basil,basil_64_hpo,simple_fewshot_mft,ok,,1147
basil,basil_64_hpo,simple_fewshot,ok,,1280
basil,basil_64_hpo,simple,ok,,1276
basil,basil_64_hpo,vanilla,ok,,995
basil,basil_64_nyt,cot_fewshot_mft,ok,,1142
basil,basil_64_nyt,cot_fewshot,ok,,878
basil,basil_64_nyt,cot,ok,,890
basil,basil_64_nyt,oracle,ok,,942
basil,basil_64_nyt,simple_fewshot_mft,ok,,970
basil,basil_64_nyt,simple_fewshot,ok,,1028
basil,basil_64_nyt,simple,ok,,1046
basil,basil_64_nyt,vanilla,ok,,905
basil,basil_65_fox,cot_fewshot_mft,ok,,1354
basil,basil_65_fox,cot_fewshot,ok,,965
basil,basil_65_fox,cot,ok,,1079
basil,basil_65_fox,oracle,ok,,1042
basil,basil_65_fox,simple_fewshot_mft,ok,,1015
basil,basil_65_fox,simple_fewshot,ok,,1215
basil,basil_65_fox,simple,ok,,1102
basil,basil_65_fox,vanilla,ok,,1064
basil,basil_65_hpo,cot_fewshot_mft,ok,,979
basil,basil_65_hpo,cot_fewshot,ok,,1025
basil,basil_65_hpo,cot,ok,,1102
basil,basil_65_hpo,oracle,ok,,1137
basil,basil_65_hpo,simple_fewshot_mft,ok,,911
basil,basil_65_hpo,simple_fewshot,ok,,932
basil,basil_65_hpo,simple,ok,,910
basil,basil_65_hpo,vanilla,ok,,895
basil,basil_65_nyt,cot_fewshot_mft,ok,,1176
basil,basil_65_nyt,cot_fewshot,ok,,989
basil,basil_65_nyt,cot,ok,,1278
basil,basil_65_nyt,oracle,ok,,974
basil,basil_65_nyt,simple_fewshot_mft,ok,,1073
basil,basil_65_nyt,simple_fewshot,ok,,1156
basil,basil_65_nyt,simple,ok,,1090
basil,basil_65_nyt,vanilla,ok,,1012
basil,basil_67_fox,cot_fewshot_mft,ok,,1045
basil,basil_67_fox,cot_fewshot,ok,,747
basil,basil_67_fox,cot,ok,,804
basil,basil_67_fox,oracle,ok,,611
basil,basil_67_fox,simple_fewshot_mft,ok,,1039
basil,basil_67_fox,simple_fewshot,ok,,794
basil,basil_67_fox,simple,ok,,811
basil,basil_67_fox,vanilla,ok,,517
basil,basil_67_hpo,cot_fewshot_mft,ok,,1136
basil,basil_67_hpo,cot_fewshot,ok,,1106
basil,basil_67_hpo,cot,ok,,1137
basil,basil_67_hpo,oracle,ok,,946
basil,basil_67_hpo,simple_fewshot_mft,ok,,984
basil,basil_67_hpo,simple_fewshot,ok,,1073
basil,basil_67_hpo,simple,ok,,1105
basil,basil_67_hpo,vanilla,ok,,1049
basil,basil_67_nyt,cot_fewshot_mft,ok,,864
basil,basil_67_nyt,cot_fewshot,ok,,865
basil,basil_67_nyt,cot,ok,,787
basil,basil_67_nyt,oracle,ok,,743
basil,basil_67_nyt,simple_fewshot_mft,ok,,1036
basil,basil_67_nyt,simple_fewshot,ok,,969
basil,basil_67_nyt,simple,ok,,896
basil,basil_67_nyt,vanilla,ok,,746
basil,basil_70_fox,cot_fewshot_mft,ok,,1449
basil,basil_70_fox,cot_fewshot,ok,,1254
basil,basil_70_fox,cot,ok,,1122
basil,basil_70_fox,oracle,ok,,1249
basil,basil_70_fox,simple_fewshot_mft,ok,,1265
basil,basil_70_fox,simple_fewshot,ok,,1169
basil,basil_70_fox,simple,ok,,1208
basil,basil_70_fox,vanilla,ok,,1028
basil,basil_70_hpo,cot_fewshot_mft,refusal,moderation,67
basil,basil_70_hpo,cot_fewshot,refusal,moderation,67
basil,basil_70_hpo,cot,ok,,991
basil,basil_70_hpo,oracle,ok,,872
basil,basil_70_hpo,simple_fewshot_mft,refusal,moderation,67
basil,basil_70_hpo,simple_fewshot,refusal,moderation,67
basil,basil_70_hpo,simple,ok,,879
basil,basil_70_hpo,vanilla,ok,,782
basil,basil_70_nyt,cot_fewshot_mft,ok,,1369
basil,basil_70_nyt,cot_fewshot,ok,,1157
basil,basil_70_nyt,cot,ok,,1490
basil,basil_70_nyt,oracle,ok,,1216
basil,basil_70_nyt,simple_fewshot_mft,ok,,1241
basil,basil_70_nyt,simple_fewshot,ok,,1113
basil,basil_70_nyt,simple,ok,,1291
basil,basil_70_nyt,vanilla,ok,,1277
basil,basil_72_fox,cot_fewshot_mft,ok,,922
basil,basil_72_fox,cot_fewshot,ok,,953
basil,basil_72_fox,cot,ok,,1161
basil,basil_72_fox,oracle,ok,,1102
basil,basil_72_fox,simple_fewshot_mft,ok,,1092
basil,basil_72_fox,simple_fewshot,ok,,979
basil,basil_72_fox,simple,ok,,1126
basil,basil_72_fox,vanilla,ok,,943
basil,basil_72_hpo,cot_fewshot_mft,ok,,1018
basil,basil_72_hpo,cot_fewshot,ok,,1055
basil,basil_72_hpo,cot,ok,,821
basil,basil_72_hpo,oracle,ok,,970
basil,basil_72_hpo,simple_fewshot_mft,ok,,1220
basil,basil_72_hpo,simple_fewshot,ok,,1080
basil,basil_72_hpo,simple,ok,,1179
basil,basil_72_hpo,vanilla,ok,,1034
basil,basil_72_nyt,cot_fewshot_mft,ok,,1380
basil,basil_72_nyt,cot_fewshot,ok,,1459
basil,basil_72_nyt,cot,ok,,1034
basil,basil_72_nyt,oracle,ok,,1213
basil,basil_72_nyt,simple_fewshot_mft,ok,,1281
basil,basil_72_nyt,simple_fewshot,ok,,1510
basil,basil_72_nyt,simple,ok,,1165
basil,basil_72_nyt,vanilla,ok,,1011
basil,basil_74_fox,cot_fewshot_mft,ok,,1272
basil,basil_74_fox,cot_fewshot,ok,,1065
basil,basil_74_fox,cot,ok,,959
basil,basil_74_fox,oracle,ok,,927
basil,basil_74_fox,simple_fewshot_mft,ok,,1254
basil,basil_74_fox,simple_fewshot,ok,,1102
basil,basil_74_fox,simple,ok,,1026
basil,basil_74_fox,vanilla,ok,,899
basil,basil_74_hpo,cot_fewshot_mft,refusal,moderation,67
basil,basil_74_hpo,cot_fewshot,refusal,moderation,67
basil,basil_74_hpo,cot,refusal,moderation,70
basil,basil_74_hpo,oracle,refusal,moderation,70
basil,basil_74_hpo,simple_fewshot_mft,ok,,1012
basil,basil_74_hpo,simple_fewshot,refusal,moderation,67
basil,basil_74_hpo,simple,refusal,moderation,70
basil,basil_74_hpo,vanilla,refusal,moderation,70
basil,basil_74_nyt,cot_fewshot_mft,ok,,1184
basil,basil_74_nyt,cot_fewshot,ok,,1171
basil,basil_74_nyt,cot,refusal,moderation,70
basil,basil_74_nyt,oracle,refusal,moderation,70
basil,basil_74_nyt,simple_fewshot_mft,ok,,1141
basil,basil_74_nyt,simple_fewshot,ok,,1083
basil,basil_74_nyt,simple,refusal,moderation,70
basil,basil_74_nyt,vanilla,refusal,moderation,70
basil,basil_76_fox,cot_fewshot_mft,refusal,moderation,67
basil,basil_76_fox,cot_fewshot,refusal,moderation,67
basil,basil_76_fox,cot,ok,,1338
basil,basil_76_fox,oracle,ok,,1032
basil,basil_76_fox,simple_fewshot_mft,refusal,moderation,67
basil,basil_76_fox,simple_fewshot,refusal,moderation,67
basil,basil_76_fox,simple,ok,,1088
basil,basil_76_fox,vanilla,ok,,1119
basil,basil_76_hpo,cot_fewshot_mft,ok,,1076
basil,basil_76_hpo,cot_fewshot,refusal,moderation,67
basil,basil_76_hpo,cot,ok,,1139
basil,basil_76_hpo,oracle,refusal,moderation,67
basil,basil_76_hpo,simple_fewshot_mft,refusal,moderation,67
basil,basil_76_hpo,simple_fewshot,ok,,1104
basil,basil_76_hpo,simple,refusal,moderation,67
basil,basil_76_hpo,vanilla,refusal,moderation,67
basil,basil_76_nyt,cot_fewshot_mft,refusal,moderation,67
basil,basil_76_nyt,cot_fewshot,refusal,moderation,67
basil,basil_76_nyt,cot,refusal,moderation,67
basil,basil_76_nyt,oracle,refusal,moderation,67
basil,basil_76_nyt,simple_fewshot_mft,refusal,moderation,67
basil,basil_76_nyt,simple_fewshot,refusal,moderation,67
basil,basil_76_nyt,simple,refusal,moderation,67
basil,basil_76_nyt,vanilla,refusal,moderation,67
basil,basil_79_fox,cot_fewshot_mft,ok,,1150
basil,basil_79_fox,cot_fewshot,ok,,1172
basil,basil_79_fox,cot,ok,,1175
basil,basil_79_fox,oracle,ok,,1170
basil,basil_79_fox,simple_fewshot_mft,ok,,1107
basil,basil_79_fox,simple_fewshot,ok,,1030
basil,basil_79_fox,simple,ok,,1143
basil,basil_79_fox,vanilla,ok,,1098
basil,basil_79_hpo,cot_fewshot_mft,ok,,1070
basil,basil_79_hpo,cot_fewshot,ok,,1191
basil,basil_79_hpo,cot,ok,,1046
basil,basil_79_hpo,oracle,ok,,1154
basil,basil_79_hpo,simple_fewshot_mft,ok,,1209
basil,basil_79_hpo,simple_fewshot,ok,,944
basil,basil_79_hpo,simple,ok,,1149
basil,basil_79_hpo,vanilla,ok,,977
basil,basil_79_nyt,cot_fewshot_mft,ok,,737
basil,basil_79_nyt,cot_fewshot,ok,,702
basil,basil_79_nyt,cot,ok,,801
basil,basil_79_nyt,oracle,ok,,834
basil,basil_79_nyt,simple_fewshot_mft,ok,,1004
basil,basil_79_nyt,simple_fewshot,ok,,1050
basil,basil_79_nyt,simple,ok,,901
basil,basil_79_nyt,vanilla,ok,,919
basil,basil_80_fox,cot_fewshot_mft,ok,,1282
basil,basil_80_fox,cot_fewshot,ok,,1068
basil,basil_80_fox,cot,ok,,1025
basil,basil_80_fox,oracle,ok,,1031
basil,basil_80_fox,simple_fewshot_mft,ok,,1070
basil,basil_80_fox,simple_fewshot,ok,,1118
basil,basil_80_fox,simple,ok,,1179
basil,basil_80_fox,vanilla,ok,,1055
basil,basil_80_hpo,cot_fewshot_mft,ok,,1220
basil,basil_80_hpo,cot_fewshot,ok,,946
basil,basil_80_hpo,cot,ok,,915
basil,basil_80_hpo,oracle,ok,,1068
basil,basil_80_hpo,simple_fewshot_mft,ok,,998
basil,basil_80_hpo,simple_fewshot,ok,,1075
basil,basil_80_hpo,simple,ok,,1044
basil,basil_80_hpo,vanilla,ok,,987
basil,basil_80_nyt,cot_fewshot_mft,ok,,1301
basil,basil_80_nyt,cot_fewshot,ok,,1326
basil,basil_80_nyt,cot,ok,,1019
basil,basil_80_nyt,oracle,ok,,1142
basil,basil_80_nyt,simple_fewshot_mft,ok,,1186
basil,basil_80_nyt,simple_fewshot,ok,,1194
basil,basil_80_nyt,simple,ok,,1279
basil,basil_80_nyt,vanilla,ok,,976
basil,basil_84_fox,cot_fewshot_mft,ok,,1145
basil,basil_84_fox,cot_fewshot,ok,,1479
basil,basil_84_fox,cot,ok,,1463
basil,basil_84_fox,oracle,ok,,1171
basil,basil_84_fox,simple_fewshot_mft,ok,,1220
basil,basil_84_fox,simple_fewshot,ok,,1158
basil,basil_84_fox,simple,ok,,1379
basil,basil_84_fox,vanilla,ok,,1006
basil,basil_84_hpo,cot_fewshot_mft,ok,,1584
basil,basil_84_hpo,cot_fewshot,ok,,1145
basil,basil_84_hpo,cot,ok,,1198
basil,basil_84_hpo,oracle,ok,,978
basil,basil_84_hpo,simple_fewshot_mft,ok,,1158
basil,basil_84_hpo,simple_fewshot,ok,,1163
basil,basil_84_hpo,simple,ok,,1442
basil,basil_84_hpo,vanilla,ok,,983
